1987	323	360	6	10.2	1.05	4.5	27.1	nan	nan	nan	nan
1987	324	1990	6.2	9.6	0.88	4.8	5.1	nan	nan	nan	nan
1987	325	2050	5.3	9.7	0.95	3.1	3.6	nan	nan	nan	nan
1987	326	590	5.2	8	0.97	2.6	3.5	nan	nan	nan	nan
1987	327	1620	5.9	7.4	0.86	2	3.2	nan	nan	nan	nan
1987	328	420	2.1	6.6	0.69	4	0	nan	nan	nan	nan
1987	329	240	1.6	5.1	0.74	4	3.3	nan	nan	nan	nan
1987	330	400	3.3	4.6	0.73	1	0.8	nan	nan	nan	nan
1987	331	540	2.2	5.1	0.76	1.1	0.7	nan	nan	nan	nan
1987	332	2590	2.6	6.5	0.76	0.8	0	nan	nan	nan	nan
1987	333	2980	2.7	6.3	0.72	1.8	0	nan	nan	nan	nan
1987	334	2750	-1.4	8.1	0.7	0.9	0.1	nan	nan	nan	nan
1987	335	1500	0.5	4.9	0.65	2.3	0	1.16	1.1	nan	nan
1987	336	2260	0.4	3.7	0.54	4	0	nan	nan	nan	nan
1987	337	3160	0.4	4	0.51	3.1	0	nan	nan	nan	nan
1987	338	2790	-0.5	2.2	0.53	2.2	0	nan	nan	nan	nan
1987	339	1470	-1.3	2.2	0.54	2.5	0	nan	nan	nan	nan
1987	340	210	-2.5	1.3	0.53	2.4	0	nan	nan	nan	nan
1987	341	3780	-6.7	2.3	0.44	2.1	0	nan	nan	nan	nan
1987	342	1340	-7	0.9	0.42	0.8	0	nan	nan	nan	nan
1987	343	1160	-7.1	-3.1	0.4	1.2	0	nan	nan	nan	nan
1987	344	530	-3.9	3.5	0.6	2.1	0.6	nan	nan	nan	nan
1987	345	1780	1.8	6.5	0.75	1.1	1.5	nan	nan	nan	nan
1987	346	1000	-1.4	4.4	0.67	0.6	0	nan	nan	nan	nan
1987	347	2020	-1.5	3.8	0.58	1.8	0	nan	nan	nan	nan
1987	348	470	-3.7	-1.3	0.43	2.4	0	nan	nan	nan	nan
1987	349	380	-3.6	1.9	0.52	2.5	0	nan	nan	nan	nan
1987	350	310	1.9	10.7	0.99	3.3	12	nan	nan	nan	nan
1987	351	750	9.8	12.8	1.26	4.3	18.4	nan	nan	nan	nan
1987	352	320	9.3	14.6	1.3	6	2.2	nan	nan	nan	nan
1987	353	1720	6.4	9.4	0.96	4.1	2.7	nan	nan	nan	nan
1987	354	330	8.3	9.7	1.07	4.7	0.4	nan	nan	nan	nan
1987	355	290	8.1	9.7	1.06	4	0.2	nan	nan	nan	nan
1987	356	2890	-1.4	9.5	0.84	1.9	0.1	nan	nan	nan	nan
1987	357	2710	0.8	6.5	0.69	2.8	0	nan	nan	nan	nan
1987	358	540	-0.5	5.1	0.66	2.6	0	0.9	0.4	nan	nan
1987	359	200	5	7.5	0.93	2.8	0.6	nan	nan	nan	nan
1987	360	740	6.2	8.6	0.91	4.6	0	nan	nan	nan	nan
1987	361	550	7.7	9.5	0.96	4.7	0.7	nan	nan	nan	nan
1987	362	340	8.8	12	1.1	5.4	0	nan	nan	nan	nan
